Wall time,Step,Value
1674230197.890117,1448,-11.242141723632812
1674230197.907227,1449,-11.207704544067383
1674230197.924424,1450,-11.248444557189941
1674230197.93975,1451,-11.20201587677002
1674230197.954467,1452,-11.235097885131836
1674230197.987589,1454,-11.170331954956055
1674230198.003775,1455,-11.278658866882324
1674230198.019413,1456,-11.214029312133789
1674230198.036843,1457,-11.292214393615723
1674230198.05048,1458,-11.22573184967041
1674230198.066878,1459,-11.20431137084961
1674230198.087043,1460,-11.251971244812012
1674230198.100725,1461,-11.23620319366455
1674230198.134779,1463,-11.315888404846191
1674230198.237852,1470,-11.200164794921875
1674230198.286522,1473,-11.180018424987793
1674230198.306601,1474,-11.180583953857422
1674230198.344271,1476,-11.29647445678711
1674230198.366695,1477,-11.14789867401123
1674230198.435964,1481,-11.245137214660645
1674230198.452556,1482,-11.167244911193848
1674230198.471914,1483,-11.221818923950195
1674230198.534119,1487,-11.25731086730957
1674230198.551943,1488,-11.205612182617188
1674230198.569627,1489,-11.197912216186523
1674230198.586839,1490,-11.189987182617188
1674230198.603976,1491,-11.201972961425781
1674230198.630889,1493,-11.185803413391113
1674230198.649577,1494,-11.222187995910645
1674230198.71716,1498,-11.212751388549805
1674230198.734215,1499,-11.189542770385742
1674230198.746557,1500,-11.213434219360352
1674230198.776978,1502,-11.20971965789795
1674230198.820315,1505,-11.197603225708008
1674230198.887739,1509,-11.141618728637695
1674230198.903664,1510,-11.195891380310059
1674230198.918588,1511,-11.31646728515625
1674230198.952343,1513,-11.193610191345215
1674230198.983979,1515,-11.146438598632812
1674230199.002133,1516,-11.18489933013916
1674230199.11856,1523,-11.17674446105957
1674230199.165621,1526,-11.086270332336426
1674230199.199452,1528,-11.223551750183105
1674230199.299483,1534,-11.205021858215332
1674230199.350491,1537,-11.20639705657959
1674230199.368752,1538,-11.152737617492676
1674230199.409906,1541,-11.20395278930664
1674230199.472411,1545,-11.141918182373047
1674230199.50462,1547,-11.132305145263672
1674230199.516534,1548,-11.193085670471191
1674230199.563755,1551,-11.169270515441895
1674230199.577382,1552,-11.117981910705566
1674230199.591689,1553,-11.192998886108398
1674230199.6211,1555,-11.137974739074707
1674230199.649967,1557,-11.145241737365723
1674230199.735652,1562,-11.206890106201172
1674230199.76227,1564,-11.146353721618652
1674230199.777518,1565,-11.123175621032715
1674230199.791895,1566,-11.163941383361816
1674230199.822543,1568,-11.1142578125
1674230199.855904,1570,-11.134627342224121
1674230199.871482,1571,-11.149477005004883
1674230199.888629,1572,-11.146388053894043
1674230199.905488,1573,-11.199325561523438
1674230199.954567,1576,-11.165183067321777
1674230199.981495,1578,-11.222476959228516
1674230199.998015,1579,-11.159992218017578
1674230200.015937,1580,-11.212088584899902
1674230200.030631,1581,-11.153692245483398
1674230200.044181,1582,-11.227356910705566
1674230200.089434,1585,-11.18847370147705
1674230200.161517,1590,-11.13333511352539
1674230200.238782,1595,-11.16525650024414
1674230200.255398,1596,-11.210853576660156
1674230200.271888,1597,-11.163186073303223
1674230200.343737,1601,-11.158574104309082
1674230200.361905,1602,-11.097558975219727
1674230200.380006,1603,-11.119739532470703
1674230200.492572,1610,-11.12675952911377
1674230200.507659,1611,-11.157012939453125
1674230200.539966,1613,-11.162633895874023
1674230200.555554,1614,-11.094759941101074
1674230200.58774,1616,-11.118889808654785
1674230200.657427,1620,-11.119681358337402
1674230200.689339,1622,-11.11075496673584
1674230200.722125,1624,-11.046510696411133
1674230200.754293,1626,-11.125855445861816
1674230200.772179,1627,-11.118937492370605
1674230200.840029,1631,-11.117194175720215
1674230200.906256,1635,-11.163711547851562
1674230200.92289,1636,-11.080522537231445
1674230200.937896,1637,-11.113917350769043
1674230200.957927,1638,-11.137734413146973
1674230200.985514,1640,-11.067858695983887
1674230201.0018,1641,-11.104836463928223
1674230201.087984,1646,-11.169410705566406
1674230201.100897,1647,-11.107807159423828
1674230201.133988,1649,-11.116776466369629
1674230201.164603,1651,-11.142101287841797
1674230201.180522,1652,-11.135435104370117
1674230201.195442,1653,-11.096634864807129
1674230201.208067,1654,-11.119405746459961
1674230201.241075,1656,-11.110812187194824
1674230201.272158,1658,-11.123557090759277
1674230201.337985,1662,-11.138188362121582
1674230201.370899,1664,-11.130449295043945
1674230201.399093,1666,-11.075486183166504
1674230201.44442,1669,-11.144289016723633
1674230201.459566,1670,-11.195350646972656
1674230201.521339,1674,-11.067460060119629
1674230201.572372,1677,-11.130355834960938
1674230201.60552,1679,-11.052579879760742
1674230201.622116,1680,-11.042963027954102
1674230201.639477,1681,-11.097169876098633
1674230201.657591,1682,-11.014795303344727
1674230201.704399,1685,-11.104660987854004
1674230201.724144,1686,-11.11632251739502
1674230201.740201,1687,-10.973084449768066
1674230201.755805,1688,-11.079909324645996
1674230201.771846,1689,-11.025004386901855
1674230201.788944,1690,-11.016831398010254
1674230201.84059,1693,-11.037548065185547
1674230201.854631,1694,-11.097443580627441
1674230201.871508,1695,-11.039422035217285
1674230201.905899,1697,-11.091541290283203
1674230201.918555,1698,-11.023011207580566
1674230201.937869,1699,-11.085301399230957
1674230201.954105,1700,-11.051070213317871
1674230201.984219,1702,-11.085408210754395
1674230202.019336,1704,-10.922922134399414
1674230202.064555,1707,-11.141253471374512
1674230202.093093,1709,-11.062297821044922
1674230202.106446,1710,-11.051257133483887
1674230202.118472,1711,-11.04626178741455
1674230202.134263,1712,-11.132447242736816
1674230202.224274,1718,-11.072554588317871
1674230202.238916,1719,-11.039643287658691
1674230202.284276,1722,-11.034308433532715
1674230202.299519,1723,-11.117854118347168
1674230202.315445,1724,-11.078213691711426
1674230202.328454,1725,-11.077619552612305
1674230202.405902,1730,-11.05544662475586
1674230202.541837,1738,-11.017387390136719
1674230202.55942,1739,-11.0569429397583
1674230202.574187,1740,-11.026360511779785
1674230202.623605,1743,-11.022592544555664
1674230202.657449,1745,-11.064403533935547
1674230202.707362,1748,-10.95895004272461
1674230202.725304,1749,-11.027751922607422
1674230202.741898,1750,-10.999716758728027
1674230202.756882,1751,-11.0147123336792
1674230202.793002,1753,-11.002669334411621
1674230202.807251,1754,-11.05445384979248
1674230202.857208,1757,-11.042670249938965
1674230202.9312,1762,-11.09005069732666
1674230202.945381,1763,-10.952881813049316
1674230202.977944,1765,-11.049774169921875
1674230202.992229,1766,-11.004667282104492
1674230203.025418,1768,-11.025826454162598
1674230203.14157,1775,-11.028913497924805
1674230203.15909,1776,-11.027453422546387
1674230203.176064,1777,-10.981585502624512
1674230203.225899,1780,-10.9874849319458
1674230203.240343,1781,-10.985237121582031
1674230203.291095,1784,-11.011704444885254
1674230203.307325,1785,-11.027914047241211
1674230203.325817,1786,-10.99279499053955
1674230203.341707,1787,-10.992037773132324
1674230203.375464,1789,-10.985508918762207
1674230203.390586,1790,-10.98568344116211
1674230203.419848,1792,-11.022302627563477
1674230203.452353,1794,-10.979499816894531
1674230203.484459,1796,-10.997007369995117
1674230203.501945,1797,-10.961332321166992
1674230203.54744,1800,-10.949501037597656
1674230203.576336,1802,-10.89374828338623
1674230203.591935,1803,-10.974458694458008
1674230203.608801,1804,-10.966691017150879
1674230203.676461,1808,-10.964226722717285
1674230203.707438,1810,-10.978276252746582
1674230203.769174,1814,-10.972627639770508
1674230203.80531,1816,-10.93746280670166
1674230203.834862,1818,-10.972257614135742
1674230203.848797,1819,-10.931599617004395
1674230203.909388,1823,-11.008338928222656
1674230203.96337,1826,-11.045696258544922
1674230203.980452,1827,-10.940717697143555
1674230204.010088,1829,-10.982773780822754
1674230204.025021,1830,-10.960345268249512
1674230204.059319,1832,-10.964725494384766
1674230204.074861,1833,-10.942214012145996
1674230204.091101,1834,-10.98955249786377
1674230204.122842,1836,-10.975868225097656
1674230204.137005,1837,-10.895297050476074
1674230204.152415,1838,-10.97472858428955
1674230204.242461,1844,-10.944663047790527
1674230204.259679,1845,-11.017467498779297
1674230204.274718,1846,-10.934890747070312
1674230204.292847,1847,-10.959756851196289
1674230204.307218,1848,-10.972187042236328
1674230204.356937,1851,-10.957008361816406
1674230204.391543,1853,-10.993568420410156
1674230204.437793,1856,-10.920581817626953
1674230204.512487,1860,-10.951639175415039
1674230204.575461,1864,-10.971056938171387
1674230204.593545,1865,-11.019434928894043
1674230204.607701,1866,-10.9053316116333
1674230204.621665,1867,-10.906510353088379
1674230204.680564,1871,-10.98083782196045
1674230204.695193,1872,-11.012125015258789
1674230204.710801,1873,-10.938822746276855
1674230204.727404,1874,-10.967575073242188
1674230204.743868,1875,-10.952864646911621
1674230204.777593,1877,-10.90745735168457
1674230204.808572,1879,-10.911358833312988
1674230204.825496,1880,-10.973355293273926
1674230204.875929,1883,-10.992389678955078
1674230204.891721,1884,-10.918461799621582
1674230204.918972,1886,-10.992850303649902
1674230204.949237,1888,-10.93519401550293
1674230204.980645,1890,-10.977928161621094
1674230204.996438,1891,-10.972552299499512
1674230205.061017,1895,-10.91305160522461
1674230205.126611,1899,-10.986295700073242
1674230205.160872,1901,-10.960745811462402
1674230205.178738,1902,-10.902191162109375
1674230205.247817,1906,-10.932231903076172
1674230205.281731,1908,-10.979914665222168
1674230205.299266,1909,-10.91704273223877
1674230205.316762,1910,-10.912453651428223
1674230205.36664,1913,-10.926498413085938
1674230205.414623,1916,-10.938128471374512
1674230205.44685,1918,-10.95412540435791
1674230205.559327,1924,-10.947171211242676
1674230205.579103,1925,-10.896430015563965
1674230205.594723,1926,-10.855647087097168
1674230205.62942,1928,-10.834835052490234
1674230205.646304,1929,-10.881363868713379
1674230205.718468,1932,-10.927994728088379
1674230205.762491,1935,-10.983674049377441
1674230205.777986,1936,-10.90318489074707
1674230205.827155,1939,-10.939022064208984
1674230205.843879,1940,-10.96910285949707
1674230205.859899,1941,-10.844929695129395
1674230205.872694,1942,-10.89144229888916
1674230205.925866,1945,-10.905574798583984
1674230205.953424,1947,-10.963327407836914
1674230205.995357,1950,-10.852399826049805
1674230206.012948,1951,-10.892745018005371
1674230206.042163,1953,-10.950655937194824
1674230206.093963,1956,-10.898355484008789
1674230206.158142,1960,-10.874698638916016
1674230206.17625,1961,-10.856537818908691
1674230206.188103,1962,-10.86141300201416
1674230206.204264,1963,-10.89777660369873
1674230206.219528,1964,-10.850611686706543
1674230206.246616,1966,-10.894185066223145
1674230206.263395,1967,-10.82957935333252
1674230206.276851,1968,-10.885637283325195
1674230206.288473,1969,-10.837686538696289
1674230206.378456,1975,-10.903912544250488
1674230206.40551,1977,-10.903236389160156
1674230206.422264,1978,-10.881641387939453
1674230206.435531,1979,-10.890094757080078
1674230206.44922,1980,-10.865803718566895
1674230206.466079,1981,-10.907088279724121
1674230206.482055,1982,-10.752842903137207
1674230206.49649,1983,-10.861502647399902
1674230206.526847,1985,-10.910990715026855
1674230206.561003,1987,-10.862566947937012
1674230206.574031,1988,-10.83521556854248
1674230206.590892,1989,-10.838233947753906
1674230206.622838,1991,-10.874089241027832
1674230206.63935,1992,-10.87983512878418
1674230206.655886,1993,-10.84067153930664
1674230206.689592,1995,-10.910902976989746
1674230206.743943,1999,-10.911911010742188
