Wall time,Step,Value
1674230228.764204,1142,-19.785541534423828
1674230228.889711,1145,-19.692062377929688
1674230228.931477,1146,-19.30983543395996
1674230229.018333,1148,-19.520858764648438
1674230229.056727,1149,-19.34522819519043
1674230229.098059,1150,-19.069902420043945
1674230229.145571,1151,-19.348976135253906
1674230229.190703,1152,-19.291868209838867
1674230229.234761,1153,-19.001605987548828
1674230229.315933,1155,-19.496604919433594
1674230229.534581,1160,-19.442712783813477
1674230229.620007,1162,-19.396427154541016
1674230229.706926,1164,-19.5642032623291
1674230229.786726,1166,-19.519153594970703
1674230229.829605,1167,-19.29595947265625
1674230230.094175,1173,-19.06610870361328
1674230230.136331,1174,-19.500200271606445
1674230230.216235,1176,-19.121122360229492
1674230230.259671,1177,-19.043014526367188
1674230230.305385,1178,-19.04871368408203
1674230230.468884,1182,-18.883615493774414
1674230230.560838,1184,-18.71335220336914
1674230230.663908,1186,-19.054161071777344
1674230230.762797,1188,-19.010053634643555
1674230230.816601,1189,-19.073381423950195
1674230230.872667,1190,-18.95197296142578
1674230231.020352,1193,-19.002058029174805
1674230231.068026,1194,-18.737110137939453
1674230231.111236,1195,-18.928754806518555
1674230231.20768,1197,-19.047266006469727
1674230231.250053,1198,-19.1684513092041
1674230231.409162,1201,-18.693954467773438
1674230231.455992,1202,-18.776874542236328
1674230231.596173,1205,-18.693971633911133
1674230231.648369,1206,-18.517244338989258
1674230231.720615,1207,-18.867502212524414
1674230231.818531,1209,-18.837833404541016
1674230232.007321,1213,-18.776580810546875
1674230232.057645,1214,-18.367759704589844
1674230232.104022,1215,-18.809114456176758
1674230232.201487,1217,-18.75381851196289
1674230232.24984,1218,-18.63519287109375
1674230232.490119,1223,-18.428802490234375
1674230232.579148,1225,-18.783233642578125
1674230232.724551,1228,-18.272075653076172
1674230232.775396,1229,-18.337251663208008
1674230232.916797,1232,-18.705810546875
1674230232.962003,1233,-18.48386001586914
1674230233.196374,1238,-18.288908004760742
1674230233.289116,1240,-18.335729598999023
1674230233.339107,1241,-18.39547348022461
1674230233.38552,1242,-18.164356231689453
1674230233.429116,1243,-18.42436981201172
1674230233.477094,1244,-18.34718132019043
1674230233.523584,1245,-18.1092529296875
1674230233.569825,1246,-18.25202751159668
1674230233.712744,1249,-18.070289611816406
1674230233.757311,1250,-18.27986717224121
1674230233.804696,1251,-17.89876937866211
1674230233.84822,1252,-18.234891891479492
1674230233.946504,1254,-18.311574935913086
1674230234.043171,1256,-18.41321563720703
1674230234.089825,1257,-18.318368911743164
1674230234.229451,1260,-17.7154541015625
1674230234.273666,1261,-18.243610382080078
1674230234.519717,1264,-18.405691146850586
1674230234.664788,1267,-18.33929443359375
1674230234.851062,1271,-18.29535484313965
1674230235.082584,1276,-17.831809997558594
1674230235.131981,1277,-17.900121688842773
1674230235.180101,1278,-17.961145401000977
1674230235.366511,1282,-18.008636474609375
1674230235.506266,1285,-17.73262596130371
1674230235.764082,1290,-17.849468231201172
1674230235.903161,1293,-17.823244094848633
1674230236.040491,1296,-18.06729507446289
1674230236.132973,1298,-17.776046752929688
1674230236.182085,1299,-17.779001235961914
1674230236.323018,1302,-17.623077392578125
1674230236.504632,1306,-17.725318908691406
1674230236.703194,1310,-17.626506805419922
1674230236.89393,1314,-17.370908737182617
1674230236.940765,1315,-17.537973403930664
1674230237.179302,1320,-17.74054527282715
1674230237.274748,1322,-17.5627498626709
1674230237.322467,1323,-17.44316864013672
1674230237.420275,1325,-17.459671020507812
1674230237.464948,1326,-17.783126831054688
1674230237.560219,1328,-17.5988712310791
1674230237.901437,1335,-17.465547561645508
1674230238.32834,1344,-17.442659378051758
1674230238.372127,1345,-17.388856887817383
1674230238.466792,1347,-17.429927825927734
1674230238.514194,1348,-17.335195541381836
1674230238.638429,1351,-17.334497451782227
1674230238.687586,1352,-17.29524040222168
1674230238.768279,1354,-17.348100662231445
1674230238.933573,1358,-16.931982040405273
1674230239.019006,1360,-17.196104049682617
1674230239.188968,1364,-17.265661239624023
1674230239.23286,1365,-17.351367950439453
1674230239.273954,1366,-17.15371322631836
1674230239.317728,1367,-17.012163162231445
1674230239.359488,1368,-17.360763549804688
1674230239.529735,1372,-17.178577423095703
1674230239.568786,1373,-17.204618453979492
1674230239.65706,1375,-17.068950653076172
1674230239.703633,1376,-16.966943740844727
1674230239.869691,1380,-17.361169815063477
1674230240.079865,1385,-16.9793758392334
1674230240.116773,1386,-16.957292556762695
1674230240.285214,1390,-16.574121475219727
1674230240.4128,1393,-16.910905838012695
1674230240.538262,1396,-16.749984741210938
1674230240.582437,1397,-16.824426651000977
1674230240.668269,1399,-17.07859992980957
1674230240.711506,1400,-16.88128089904785
1674230240.832556,1403,-16.80826187133789
1674230240.915074,1405,-16.691499710083008
1674230241.243821,1413,-16.632164001464844
1674230241.373044,1416,-16.443628311157227
1674230241.415932,1417,-16.587688446044922
1674230241.494307,1419,-16.549962997436523
1674230241.580765,1421,-16.827259063720703
1674230241.61866,1422,-16.535219192504883
1674230242.002033,1431,-16.812467575073242
1674230242.042463,1432,-16.438522338867188
1674230242.219351,1436,-16.43517303466797
1674230242.30195,1438,-16.64274024963379
1674230242.344578,1439,-16.66423225402832
1674230242.38848,1440,-16.598058700561523
1674230242.430541,1441,-16.48308563232422
1674230242.552515,1444,-16.610198974609375
1674230242.639522,1446,-16.067209243774414
1674230242.687073,1447,-16.546255111694336
